"REF_DATE","GEO","DGUID","Measure","Sex at birth","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877275","2.2.1.3.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877276","2.2.1.3.3","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877277","2.2.1.4.1","0.8","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877278","2.2.1.4.2","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877279","2.2.1.4.3","1.7","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277877280","2.2.2.1.1","0.7","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877281","2.2.2.1.2","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877282","2.2.2.1.3","1.4","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277877283","2.2.2.2.1","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877284","2.2.2.2.2","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877285","2.2.2.2.3","1.5","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277877286","2.2.2.3.1","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877287","2.2.2.3.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877288","2.2.2.3.3","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877289","2.2.2.4.1","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877290","2.2.2.4.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877291","2.2.2.4.3","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877292","2.2.3.1.1","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877293","2.2.3.1.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877294","2.2.3.1.3","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877295","2.2.3.2.1","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877296","2.2.3.2.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877297","2.2.3.2.3","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877298","2.2.3.3.1","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877299","2.2.3.3.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877300","2.2.3.3.3","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877301","2.2.3.4.1","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877302","2.2.3.4.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Infection","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877303","2.2.3.4.3","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877304","2.3.1.1.1","0.9","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877305","2.3.1.1.2","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877306","2.3.1.1.3","1.3","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877307","2.3.1.2.1","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877308","2.3.1.2.2","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877309","2.3.1.2.3","0.7","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277877310","2.3.1.3.1","1.7","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877311","2.3.1.3.2","0.6","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877312","2.3.1.3.3","2.4","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877313","2.3.1.4.1","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877314","2.3.1.4.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877315","2.3.1.4.3","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277877316","2.3.2.1.1","1.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877317","2.3.2.1.2","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877318","2.3.2.1.3","1.7","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277877319","2.3.2.2.1","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877320","2.3.2.2.2","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877321","2.3.2.2.3","1.5","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277877322","2.3.2.3.1","2.1","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877323","2.3.2.3.2","0.9","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877324","2.3.2.3.3","3.5","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877325","2.3.2.4.1","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877326","2.3.2.4.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877327","2.3.2.4.3","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877328","2.3.3.1.1","0.8","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877329","2.3.3.1.2","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877330","2.3.3.1.3","1.3","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877331","2.3.3.2.1","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877332","2.3.3.2.2","0.0","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877333","2.3.3.2.3","1.3","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877334","2.3.3.3.1","1.4","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877335","2.3.3.3.2","0.3","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877336","2.3.3.3.3","2.3","","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877337","2.3.3.4.1","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877338","2.3.3.4.2","","x","","","1"
"2021","Atlantic Region","2016A00011","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877339","2.3.3.4.3","","x","","","1"
"2021","Quebec","2016A000224","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877340","3.1.1.1.1","4.4","","","","1"
"2021","Quebec","2016A000224","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877341","3.1.1.1.2","3.2","","","","1"
"2021","Quebec","2016A000224","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877342","3.1.1.1.3","5.4","","","","1"
"2021","Quebec","2016A000224","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877343","3.1.1.2.1","5.3","","","","1"
"2021","Quebec","2016A000224","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877344","3.1.1.2.2","3.4","","","","1"
